continent,country_name,iso3c,taxa,year,n_by_country_taxa,n_by_country,centroid_lon,centroid_lat
Americas,Sint Maarten,SXM,Shell,2011,1,10,-63.06667,18.04167
Americas,Curaçao,CUW,Shell,2011,10,105,-69,12.1666666667
Europe,Slovenia,SVN,Mammal,2011,4,6,14.8166666667,46.1166666667
Americas,Argentina,ARG,Amphibian,2011,1,877,-65.167,-35.377
Americas,Uruguay,URY,Mammal,2011,3,46,-56.012,-32.8
Africa,Senegal,SEN,Reptile,2011,3,109,-14.881,15.013
Americas,Chile,CHL,Insect,2011,5,283,-71,-30
Africa,Malawi,MWI,Crustacean,2011,1,17,34,-13.5
Americas,Antigua & Barbuda,ATG,Bird,2011,8,10,-61.8,17.05
Americas,Antigua & Barbuda,ATG,Shell,2011,2,10,-61.8,17.05
Africa,Sudan,SDN,Reptile,2011,11,32,30,15
Oceania,Australia,AUS,Echinoderms,2011,3,6542,133,-27
Americas,Chile,CHL,Bird,2011,6,283,-71,-30
Asia,Malaysia,MYS,Bird,2011,30,1356,112.5,2.5
Americas,Guatemala,GTM,Shell,2011,11,350,-90.25,15.5
Europe,Greece,GRC,Annelid,2011,1,718,22,39
Asia,Turkey,TUR,Insect,2011,3,143,35.179,39.061
Americas,Suriname,SUR,Reptile,2011,138,471,-55.912,4.127
Americas,Suriname,SUR,Amphibian,2011,108,471,-55.912,4.127
Europe,France,FRA,Other,2011,17,13318,2,46
Europe,Greece,GRC,Crustacean,2011,2,718,22,39
Americas,Costa Rica,CRI,Bird,2011,13,5888,-83.946,9.971
Americas,Panama,PAN,Other,2011,4,158,-80.92,8.384
Asia,Cyprus,CYP,Reptile,2011,4,24,33,35
Asia,Cyprus,CYP,Bird,2011,4,24,33,35
Asia,Cyprus,CYP,Fish,2011,6,24,33,35
Asia,Cyprus,CYP,Shell,2011,3,24,33,35
Americas,Barbados,BRB,Shell,2011,4,44,-59.5333333333,13.1666666667
Americas,Barbados,BRB,Bird,2011,1,44,-59.5333333333,13.1666666667
Americas,Barbados,BRB,Reptile,2011,1,44,-59.5333333333,13.1666666667
Asia,Bahrain,BHR,Shell,2011,7,8,50.55,26
Africa,Equatorial Guinea,GNQ,Reptile,2011,27,64,10,2
Africa,Equatorial Guinea,GNQ,Amphibian,2011,27,64,10,2
Europe,Norway,NOR,Fish,2011,10,43,8.74,61.152
Asia,United Arab Emirates,ARE,Insect,2011,1,142,54,24
Asia,Azerbaijan,AZE,Mammal,2011,27,28,47.395,40.43
Asia,Thailand,THA,Amphibian,2011,15,10802,100.844,15.7
Africa,Togo,TGO,Shell,2011,2,391,1.081,8.799
Americas,Greenland,GRL,Mammal,2011,3,52,-40,72
Europe,Andorra,AND,Mammal,2011,6,6,1.5,42.5
Europe,Portugal,PRT,Fish,2011,4,449,-8,39.5
Americas,Guadeloupe,GLP,Reptile,2011,1,10,-61.441,16.286
Americas,Guadeloupe,GLP,Bird,2011,1,10,-61.441,16.286
Americas,Peru,PER,Coral,2011,2,1971,-75.552,-9.326
Europe,Finland,FIN,Shell,2011,7,180,26.272,64.504
Africa,Burundi,BDI,Crustacean,2011,2,13,30,-3.5
Europe,Greece,GRC,Bird,2011,6,718,22,39
Asia,Mongolia,MNG,Fish,2011,2,188,105,46
Asia,Kyrgyzstan,KGZ,Shell,2011,1,51,74.555,41.465
Asia,Myanmar (Burma),MMR,Mammal,2011,1,2,98,22
Oceania,Australia,AUS,Amphibian,2011,7,6542,133,-27
Asia,Macau SAR China,MAC,Reptile,2011,13,127,113.55,22.1666666667
Oceania,Samoa,WSM,Amphibian,2011,1,1,-172.333333333,-13.5833333333
Europe,Belgium,BEL,Crustacean,2011,5,432,4.664,50.643
Americas,Bolivia,BOL,Shell,2011,1,105,-64.671,-16.715
Africa,Nigeria,NGA,Bird,2011,3,327,8,10
Asia,Jordan,JOR,Other,2011,2,27,36,31
Africa,Côte d’Ivoire,CIV,Shell,2011,7,12,-5.556,7.632
Europe,Ireland,IRL,Bird,2011,6,54,-8,53
Asia,India,IND,Insect,2011,2,2438,79.619,22.881
Europe,Netherlands,NLD,Crustacean,2011,2,594,5.389,52.077
Americas,Panama,PAN,Echinoderms,2011,3,158,-80.92,8.384
Oceania,New Zealand,NZL,Crustacean,2011,5,3241,174,-41
Europe,Greece,GRC,Fish,2011,7,718,22,39
Africa,Djibouti,DJI,Coral,2011,1,1,42.516,11.9
Africa,Congo - Brazzaville,COG,Reptile,2011,1,88,15,-1
Africa,Ethiopia,ETH,Reptile,2011,3,145,39.616,8.626
Asia,Syria,SYR,Fish,2011,2,12,38,35
Asia,Syria,SYR,Amphibian,2011,2,12,38,35
Asia,Turkey,TUR,Fish,2011,6,143,35.179,39.061
Africa,Swaziland,SWZ,Shell,2011,1,24,31.5,-26.5
Europe,Norway,NOR,Amphibian,2011,1,43,8.74,61.152
Europe,Norway,NOR,Reptile,2011,1,43,8.74,61.152
Europe,Iceland,ISL,Mammal,2011,13,55,-18,65
Oceania,New Zealand,NZL,Coral,2011,3,3241,174,-41
Europe,Belgium,BEL,Other,2011,2,432,4.664,50.643
Americas,Guatemala,GTM,Mammal,2011,91,350,-90.25,15.5
Europe,Austria,AUT,Amphibian,2011,1,456,13.3333333333,47.3333333333
Oceania,Marshall Islands,MHL,Echinoderms,2011,1,653,168,9
Europe,Italy,ITA,Echinoderms,2011,2,30037,10.44,44.931
Asia,Syria,SYR,Reptile,2011,6,12,38,35
Asia,United Arab Emirates,ARE,Shell,2011,8,142,54,24
Europe,Austria,AUT,Crustacean,2011,1,456,13.3333333333,47.3333333333
Americas,Ecuador,ECU,Bird,2011,8,825,-78.497,-1.385
Asia,Nepal,NPL,Mammal,2011,9,15,83.939,28.253
Americas,Argentina,ARG,Insect,2011,12,877,-65.167,-35.377
Africa,Congo - Brazzaville,COG,Fish,2011,45,88,15,-1
Africa,Zimbabwe,ZWE,Fish,2011,2,3646,29.872,-19
Oceania,Solomon Islands,SLB,Reptile,2011,6,1367,159,-8
Europe,Ukraine,UKR,Fish,2011,3,8,32,49
Americas,Bolivia,BOL,Spider,2011,2,105,-64.671,-16.715
Europe,Austria,AUT,Fish,2011,5,456,13.3333333333,47.3333333333
Africa,Egypt,EGY,Reptile,2011,100,197,30,27
Europe,Czechia,CZE,Spider,2011,11,416,15.338,49.743
Africa,Tanzania,TZA,Other,2011,6,2491,35,-6
Europe,Ireland,IRL,Fish,2011,1,54,-8,53
Asia,Sri Lanka,LKA,Coral,2011,6,3203,81,7
Americas,Guatemala,GTM,Fish,2011,1,350,-90.25,15.5
Europe,Finland,FIN,Insect,2011,1,180,26.272,64.504
Americas,Venezuela,VEN,Mammal,2011,1,23,-66.166,7.125
Asia,Taiwan,TWN,Plant,2011,2,3649,120.946,23.754
Asia,Kazakhstan,KAZ,Fish,2011,2,8,67.301,48.16
Africa,Central African Republic,CAF,Shell,2011,1,175,21,7
Americas,Dominican Republic,DOM,Bird,2011,4,325,-70.6666666667,19
Americas,Grenada,GRD,Shell,2011,6,17,-61.678,12.118
Africa,Egypt,EGY,Spider,2011,27,197,30,27
Africa,Egypt,EGY,Other,2011,4,197,30,27
Americas,Panama,PAN,Bird,2011,11,158,-80.92,8.384
Americas,Colombia,COL,Bird,2011,21,2055,-73.076,3.9
Europe,Slovenia,SVN,Bird,2011,1,6,14.8166666667,46.1166666667
Africa,Malawi,MWI,Bird,2011,9,17,34,-13.5
Africa,Malawi,MWI,Mammal,2011,1,17,34,-13.5
Africa,Malawi,MWI,Insect,2011,1,17,34,-13.5
Africa,Malawi,MWI,Other,2011,1,17,34,-13.5
Africa,Guinea,GIN,Bird,2011,36,131,-10,11
Africa,Niger,NER,Reptile,2011,1,7,9.398,17.426
Asia,Kuwait,KWT,Reptile,2011,5,48,47.376,29.476
Asia,Kuwait,KWT,Mammal,2011,18,48,47.376,29.476
Africa,Togo,TGO,Bird,2011,3,391,1.081,8.799
Europe,Iceland,ISL,Bird,2011,16,55,-18,65
Africa,Central African Republic,CAF,Insect,2011,16,175,21,7
Americas,Venezuela,VEN,Insect,2011,2,23,-66.166,7.125
Africa,Cape Verde,CPV,Mammal,2011,1,8,-24,16
Americas,Belize,BLZ,Spider,2011,1,489,-88.602,17.219
Africa,Madagascar,MDG,Shell,2011,6,536,47,-20
Europe,Denmark,DNK,Bird,2011,11,219,10,56
Africa,Morocco,MAR,Reptile,2011,4,27,-5,32
Americas,British Virgin Islands,VGB,Bird,2011,1,19,-64.39,18.483
Africa,Mauritius,MUS,Fish,2011,5,61,57.583,-20.255
Europe,Ukraine,UKR,Reptile,2011,1,8,32,49
Europe,Denmark,DNK,Reptile,2011,11,219,10,56
Asia,Singapore,SGP,Coral,2011,4,2793,103.8,1.36666666667
Europe,Russia,RUS,Reptile,2011,12,188,100,60
Americas,El Salvador,SLV,Bird,2011,23,338,-88.866,13.736
Americas,Costa Rica,CRI,Amphibian,2011,14,5888,-83.946,9.971
Americas,St. Kitts & Nevis,KNA,Fish,2011,3,110,-62.75,17.3333333333
Oceania,Solomon Islands,SLB,Mammal,2011,3,1367,159,-8
Americas,British Virgin Islands,VGB,Fish,2011,1,19,-64.39,18.483
Asia,Myanmar (Burma),MMR,Coral,2011,1,2,98,22
Asia,South Korea,KOR,Amphibian,2011,15,7716,128.103,36.504
Americas,Sint Maarten,SXM,Reptile,2011,1,10,-63.06667,18.04167
Asia,Cambodia,KHM,Crustacean,2011,1,57,105,13
Oceania,Kiribati,KIR,Mammal,2011,15,389,173,1.41666666667
Oceania,Kiribati,KIR,Bird,2011,10,389,173,1.41666666667
Africa,Cameroon,CMR,Shell,2011,6,411,12,6
Asia,Cyprus,CYP,Coral,2011,1,24,33,35
Americas,Argentina,ARG,Coral,2011,1,877,-65.167,-35.377
Americas,Argentina,ARG,Other,2011,2,877,-65.167,-35.377
Americas,Chile,CHL,Crustacean,2011,1,283,-71,-30
Americas,Guadeloupe,GLP,Shell,2011,2,10,-61.441,16.286
Asia,Cambodia,KHM,Amphibian,2011,1,57,105,13
Oceania,New Zealand,NZL,Other,2011,5,3241,174,-41
Oceania,Papua New Guinea,PNG,Amphibian,2011,71,332,143.459,-5.949
Americas,El Salvador,SLV,Fish,2011,2,338,-88.866,13.736
Africa,Equatorial Guinea,GNQ,Insect,2011,2,64,10,2
Europe,Portugal,PRT,Reptile,2011,3,449,-8,39.5
Europe,Spain,ESP,Amphibian,2011,2,2633,-3.649,40.227
Europe,Latvia,LVA,Mammal,2011,3,5,25,57
Americas,Anguilla,AIA,Coral,2011,1,5,-63.032,18.237
Americas,Anguilla,AIA,Echinoderms,2011,1,5,-63.032,18.237
Americas,Anguilla,AIA,Shell,2011,2,5,-63.032,18.237
Africa,Mali,MLI,Reptile,2011,29,29,-4,17
Asia,India,IND,Annelid,2011,1,2438,79.619,22.881
Europe,Finland,FIN,Bird,2011,12,180,26.272,64.504
Americas,Brazil,BRA,Amphibian,2011,70,841,-53.089,-10.772
Americas,St. Lucia,LCA,Shell,2011,5,7,-60.969,13.898
Americas,Canada,CAN,Plant,2011,3,41148,-95,60
Asia,Saudi Arabia,SAU,Coral,2011,7,81,44.585,24.023
Europe,Italy,ITA,Other,2011,3,30037,10.44,44.931
Africa,South Africa,ZAF,Other,2011,1,29243,23.121,-30.558
Americas,Costa Rica,CRI,Crustacean,2011,4,5888,-83.946,9.971
Asia,Singapore,SGP,Insect,2011,2,2793,103.8,1.36666666667
Europe,Ireland,IRL,Mammal,2011,10,54,-8,53
Europe,Switzerland,CHE,Other,2011,2,16480,7.908,46.861
Europe,Finland,FIN,Reptile,2011,4,180,26.272,64.504
Asia,Cambodia,KHM,Other,2011,1,57,105,13
Americas,Panama,PAN,Mammal,2011,16,158,-80.92,8.384
Asia,Tajikistan,TJK,Mammal,2011,90,91,69.42,38.665
Asia,Bangladesh,BGD,Shell,2011,3,80,90,24
Europe,Switzerland,CHE,Echinoderms,2011,4,16480,7.908,46.861
Asia,Uzbekistan,UZB,Reptile,2011,18,53,63.17,41.75
Asia,Jordan,JOR,Reptile,2011,16,27,36,31
Africa,Congo - Brazzaville,COG,Mammal,2011,24,88,15,-1
Africa,Congo - Kinshasa,COD,Mammal,2011,28,251,25,0.0166666666667
Europe,Czechia,CZE,Shell,2011,4,416,15.338,49.743
Europe,Poland,POL,Bird,2011,2,51,20,52
Africa,South Africa,ZAF,Coral,2011,2,29243,23.121,-30.558
Asia,Saudi Arabia,SAU,Echinoderms,2011,2,81,44.585,24.023
Americas,Cayman Islands,CYM,Bird,2011,3,32,-81.198,19.314
Americas,Peru,PER,Other,2011,9,1971,-75.552,-9.326
Europe,Greece,GRC,Reptile,2011,5,718,22,39
Americas,Cayman Islands,CYM,Other,2011,2,32,-81.198,19.314
Americas,Paraguay,PRY,Insect,2011,1,96,-58,-23
Asia,India,IND,Plant,2011,1,2438,79.619,22.881
Americas,Aruba,ABW,Reptile,2011,1,13,-69.9666666667,12.5
Asia,Cambodia,KHM,Shell,2011,10,57,105,13
Asia,Cambodia,KHM,Coral,2011,1,57,105,13
Americas,Cayman Islands,CYM,Coral,2011,2,32,-81.198,19.314
Europe,Lithuania,LTU,Mammal,2011,1,8,24,56
Americas,Honduras,HND,Coral,2011,3,77,-86.5,15
Americas,Belize,BLZ,Echinoderms,2011,5,489,-88.602,17.219
Oceania,Fiji,FJI,Reptile,2011,9,6863,177.974,-17.819
Americas,Honduras,HND,Mammal,2011,4,77,-86.5,15
Europe,United Kingdom,GBR,Echinoderms,2011,6,6657,-2,54
Oceania,New Zealand,NZL,Spider,2011,1,3241,174,-41
Americas,Bahamas,BHS,Mammal,2011,25,165,-76,24.25
Americas,Uruguay,URY,Reptile,2011,6,46,-56.012,-32.8
Oceania,Cook Islands,COK,Reptile,2011,1,28,-159.766666667,-21.2333333333
Europe,Poland,POL,Shell,2011,17,51,20,52
Americas,Suriname,SUR,Bird,2011,44,471,-55.912,4.127
Africa,Togo,TGO,Mammal,2011,1,391,1.081,8.799
Africa,Togo,TGO,Crustacean,2011,1,391,1.081,8.799
Oceania,Solomon Islands,SLB,Crustacean,2011,17,1367,159,-8
Europe,Finland,FIN,Fish,2011,1,180,26.272,64.504
Europe,Czechia,CZE,Reptile,2011,23,416,15.338,49.743
Africa,Egypt,EGY,Mammal,2011,1,197,30,27
Europe,Ireland,IRL,Reptile,2011,17,54,-8,53
Africa,Ghana,GHA,Bird,2011,30,712,-1.207,7.96
Europe,Greece,GRC,Shell,2011,5,718,22,39
Oceania,Micronesia (Federated States of),FSM,Mammal,2011,3,199,158.235,6.883
Africa,Gabon,GAB,Amphibian,2011,11,39,11.797,-0.591
Africa,Gabon,GAB,Reptile,2011,7,39,11.797,-0.591
Asia,Qatar,QAT,Mammal,2011,2,9,51.191,25.316
Asia,Philippines,PHL,Plant,2011,4,23898,122,13
Europe,Jersey,JEY,Mammal,2011,4,4,-2.16666666667,49.25
Oceania,Tonga,TON,Reptile,2011,2,1461,-175,-20
Americas,Guatemala,GTM,Amphibian,2011,29,350,-90.25,15.5
Africa,Equatorial Guinea,GNQ,Mammal,2011,4,64,10,2
Americas,Grenada,GRD,Crustacean,2011,2,17,-61.678,12.118
Americas,Montserrat,MSR,Bird,2011,1,1,-62.187,16.736
Asia,Macau SAR China,MAC,Fish,2011,3,127,113.55,22.1666666667
Americas,Curaçao,CUW,Echinoderms,2011,3,105,-69,12.1666666667
Americas,Uruguay,URY,Bird,2011,7,46,-56.012,-32.8
Americas,Belize,BLZ,Coral,2011,24,489,-88.602,17.219
Americas,Belize,BLZ,Mammal,2011,4,489,-88.602,17.219
Africa,Guinea,GIN,Mammal,2011,1,131,-10,11
Americas,Nicaragua,NIC,Bird,2011,5,481,-85,13
Oceania,Fiji,FJI,Bird,2011,44,6863,177.974,-17.819
Asia,Saudi Arabia,SAU,Plant,2011,46,81,44.585,24.023
Americas,Belize,BLZ,Reptile,2011,5,489,-88.602,17.219
Americas,Jamaica,JAM,Bird,2011,11,143,-77.5,18.25
Americas,Jamaica,JAM,Fish,2011,3,143,-77.5,18.25
Asia,Georgia,GEO,Mammal,2011,1,1,43.518,42.176
Asia,Brunei,BRN,Crustacean,2011,1,5,114.666666667,4.5
Asia,Qatar,QAT,Bird,2011,1,9,51.191,25.316
Americas,Haiti,HTI,Mammal,2011,2,940,-72.4166666667,19
Asia,Syria,SYR,Shell,2011,1,12,38,35
Europe,Denmark,DNK,Coral,2011,4,219,10,56
Europe,Netherlands,NLD,Coral,2011,6,594,5.389,52.077
Europe,Portugal,PRT,Bird,2011,24,449,-8,39.5
Europe,Lithuania,LTU,Fish,2011,5,8,24,56
Europe,Russia,RUS,Shell,2011,2,188,100,60
Europe,Slovakia,SVK,Reptile,2011,6,62,19.5,48.6666666667
Americas,Bermuda,BMU,Bird,2011,3,27,-64.75,32.3333333333
Europe,Poland,POL,Echinoderms,2011,1,51,20,52
Europe,Denmark,DNK,Crustacean,2011,2,219,10,56
Oceania,Marshall Islands,MHL,Mammal,2011,3,653,168,9
Asia,Brunei,BRN,Other,2011,1,5,114.666666667,4.5
Africa,Guinea,GIN,Insect,2011,1,131,-10,11
Asia,Philippines,PHL,Spider,2011,5,23898,122,13
Europe,Luxembourg,LUX,Reptile,2011,3,7,6.088,49.771
Africa,Zimbabwe,ZWE,Shell,2011,1,3646,29.872,-19
Europe,Iceland,ISL,Shell,2011,2,55,-18,65
Americas,Anguilla,AIA,Fish,2011,1,5,-63.032,18.237
Africa,Mozambique,MOZ,Bird,2011,38,645,37.923,-14.422
Africa,Mauritius,MUS,Insect,2011,6,61,57.583,-20.255
Europe,Serbia,SRB,Insect,2011,2,4,20.806,44.032
Asia,Armenia,ARM,Insect,2011,1,6,45,40
Americas,Dominica,DMA,Echinoderms,2011,9,12,-61.3333333333,15.4166666667
Americas,Belize,BLZ,Bird,2011,3,489,-88.602,17.219
Africa,Mozambique,MOZ,Spider,2011,5,645,37.923,-14.422
Africa,Sudan,SDN,Mammal,2011,16,32,30,15
Africa,Ethiopia,ETH,Fish,2011,1,145,39.616,8.626
Oceania,Vanuatu,VUT,Other,2011,1,113,167,-16
Americas,British Virgin Islands,VGB,Coral,2011,2,19,-64.39,18.483
Americas,United States,USA,Amphibian,2011,20,866,-97,38
Americas,Guatemala,GTM,Crustacean,2011,1,350,-90.25,15.5
Americas,Sint Maarten,SXM,Fish,2011,1,10,-63.06667,18.04167
Asia,Israel,ISR,Bird,2011,3,207,34.75,31.5
Americas,St. Vincent & Grenadines,VCT,Mammal,2011,1,5,-61.194,13.248
Europe,Bulgaria,BGR,Bird,2011,1,23,25,43
Africa,Gabon,GAB,Mammal,2011,3,39,11.797,-0.591
Americas,Barbados,BRB,Coral,2011,1,44,-59.5333333333,13.1666666667
Asia,Armenia,ARM,Fish,2011,1,6,45,40
Asia,Armenia,ARM,Reptile,2011,3,6,45,40
Americas,Venezuela,VEN,Shell,2011,1,23,-66.166,7.125
Americas,St. Vincent & Grenadines,VCT,Shell,2011,1,5,-61.194,13.248
Americas,Nicaragua,NIC,Insect,2011,1,481,-85,13
Americas,Aruba,ABW,Coral,2011,5,13,-69.9666666667,12.5
Asia,Jordan,JOR,Bird,2011,1,27,36,31
Americas,El Salvador,SLV,Shell,2011,1,338,-88.866,13.736
Asia,Pakistan,PAK,Fish,2011,8,213,70,30
Asia,Pakistan,PAK,Reptile,2011,28,213,70,30
Oceania,Kiribati,KIR,Reptile,2011,3,389,173,1.41666666667
Americas,Chile,CHL,Other,2011,5,283,-71,-30
Europe,Czechia,CZE,Other,2011,3,416,15.338,49.743
Europe,Luxembourg,LUX,Shell,2011,4,7,6.088,49.771
Europe,Romania,ROU,Shell,2011,2,22,25,46
Asia,Pakistan,PAK,Plant,2011,1,213,70,30
Asia,Turkey,TUR,Bird,2011,2,143,35.179,39.061
Africa,Niger,NER,Mammal,2011,6,7,9.398,17.426
Americas,Jamaica,JAM,Mammal,2011,74,143,-77.5,18.25
Europe,San Marino,SMR,Mammal,2011,3,3,12.4166666667,43.933333
Oceania,New Zealand,NZL,Reptile,2011,2,3241,174,-41
Americas,Curaçao,CUW,Other,2011,1,105,-69,12.1666666667
Americas,Curaçao,CUW,Coral,2011,12,105,-69,12.1666666667
Asia,Kuwait,KWT,Bird,2011,5,48,47.376,29.476
Asia,Kuwait,KWT,Fish,2011,7,48,47.376,29.476
Asia,Kuwait,KWT,Insect,2011,1,48,47.376,29.476
Americas,Bolivia,BOL,Bird,2011,18,105,-64.671,-16.715
Americas,St. Vincent & Grenadines,VCT,Coral,2011,2,5,-61.194,13.248
Americas,Greenland,GRL,Bird,2011,44,52,-40,72
Europe,Belarus,BLR,Shell,2011,3,3,28.047,53.54
Americas,Ecuador,ECU,Shell,2011,2,825,-78.497,-1.385
Africa,Côte d’Ivoire,CIV,Mammal,2011,1,12,-5.556,7.632
Americas,Barbados,BRB,Other,2011,1,44,-59.5333333333,13.1666666667
Americas,Cuba,CUB,Coral,2011,2,57,-80,21.5
Americas,Suriname,SUR,Crustacean,2011,2,471,-55.912,4.127
Americas,Brazil,BRA,Coral,2011,2,841,-53.089,-10.772
Africa,Cape Verde,CPV,Fish,2011,1,8,-24,16
Americas,St. Kitts & Nevis,KNA,Reptile,2011,3,110,-62.75,17.3333333333
Asia,Qatar,QAT,Reptile,2011,6,9,51.191,25.316
Americas,Falkland Islands,FLK,Fish,2011,5,5,-58.694,-51.665
Americas,Cayman Islands,CYM,Mammal,2011,1,32,-81.198,19.314
Oceania,New Caledonia,NCL,Mammal,2011,4,16,165.5,-21.5
Africa,Mozambique,MOZ,Amphibian,2011,17,645,37.923,-14.422
Asia,Cambodia,KHM,Echinoderms,2011,1,57,105,13
Africa,Uganda,UGA,Insect,2011,10,164,32,1
Europe,Ireland,IRL,Coral,2011,1,54,-8,53
Europe,Netherlands,NLD,Echinoderms,2011,3,594,5.389,52.077
Africa,Nigeria,NGA,Coral,2011,2,327,8,10
Americas,Peru,PER,Amphibian,2011,1,1971,-75.552,-9.326
Africa,Tunisia,TUN,Reptile,2011,1,1,9,34
Asia,India,IND,Echinoderms,2011,1,2438,79.619,22.881
Americas,Peru,PER,Plant,2011,1,1971,-75.552,-9.326
Asia,India,IND,Reptile,2011,2,2438,79.619,22.881
Asia,Mongolia,MNG,Bird,2011,66,188,105,46
Asia,Mongolia,MNG,Reptile,2011,7,188,105,46
Asia,Mongolia,MNG,Amphibian,2011,1,188,105,46
Africa,Botswana,BWA,Shell,2011,1,573,23.815,-22.182
Africa,Botswana,BWA,Reptile,2011,4,573,23.815,-22.182
Europe,Estonia,EST,Mammal,2011,3,5,25.793,58.674
Asia,Timor-Leste,TLS,Coral,2011,1,61,125.916666667,-8.83333333333
Asia,Timor-Leste,TLS,Fish,2011,1,61,125.916666667,-8.83333333333
Africa,Ethiopia,ETH,Shell,2011,1,145,39.616,8.626
Americas,United States,USA,Echinoderms,2011,1,866,-97,38
Europe,Poland,POL,Fish,2011,1,51,20,52
Europe,Hungary,HUN,Insect,2011,19,83,20,47
Asia,Pakistan,PAK,Insect,2011,4,213,70,30
Americas,Chile,CHL,Reptile,2011,1,283,-71,-30
Americas,Trinidad & Tobago,TTO,Bird,2011,1,350,-61,11
Africa,Ethiopia,ETH,Plant,2011,2,145,39.616,8.626
Americas,Bahamas,BHS,Fish,2011,4,165,-76,24.25
Americas,Honduras,HND,Echinoderms,2011,1,77,-86.5,15
Europe,Poland,POL,Spider,2011,1,51,20,52
Asia,Sri Lanka,LKA,Echinoderms,2011,10,3203,81,7
Europe,Malta,MLT,Reptile,2011,1,5,14.5833333333,35.8333333333
Americas,Curaçao,CUW,Reptile,2011,2,105,-69,12.1666666667
Asia,Kuwait,KWT,Plant,2011,2,48,47.376,29.476
Americas,Honduras,HND,Fish,2011,3,77,-86.5,15
Asia,Kyrgyzstan,KGZ,Reptile,2011,1,51,74.555,41.465
Americas,Dominican Republic,DOM,Coral,2011,3,325,-70.6666666667,19
Europe,Romania,ROU,Reptile,2011,1,22,25,46
Asia,Thailand,THA,Echinoderms,2011,2,10802,100.844,15.7
Asia,United Arab Emirates,ARE,Coral,2011,1,142,54,24
Oceania,Micronesia (Federated States of),FSM,Insect,2011,8,199,158.235,6.883
Americas,Brazil,BRA,Spider,2011,21,841,-53.089,-10.772
Americas,Dominican Republic,DOM,Echinoderms,2011,5,325,-70.6666666667,19
Africa,São Tomé & Príncipe,STP,Bird,2011,2,2,7,1
Africa,Mauritania,MRT,Shell,2011,1,1,-12,20
Europe,Spain,ESP,Spider,2011,1,2633,-3.649,40.227
Asia,Malaysia,MYS,Plant,2011,1,1356,112.5,2.5
Africa,Congo - Brazzaville,COG,Bird,2011,3,88,15,-1
Africa,Congo - Brazzaville,COG,Shell,2011,1,88,15,-1
Asia,Lebanon,LBN,Shell,2011,2,8,35.8333333333,33.8333333333
Europe,Portugal,PRT,Insect,2011,5,449,-8,39.5
Americas,Colombia,COL,Crustacean,2011,1,2055,-73.076,3.9
Europe,Greece,GRC,Other,2011,1,718,22,39
Europe,Denmark,DNK,Spider,2011,2,219,10,56
Oceania,Papua New Guinea,PNG,Annelid,2011,1,332,143.459,-5.949
Oceania,Papua New Guinea,PNG,Spider,2011,1,332,143.459,-5.949
Americas,Paraguay,PRY,Bird,2011,1,96,-58,-23
Americas,St. Lucia,LCA,Coral,2011,1,7,-60.969,13.898
Africa,Réunion,REU,Insect,2011,1,1,55.6,-21.1
Europe,Malta,MLT,Insect,2011,1,5,14.5833333333,35.8333333333
Asia,Brunei,BRN,Bird,2011,2,5,114.666666667,4.5
Africa,Nigeria,NGA,Other,2011,1,327,8,10
Africa,Nigeria,NGA,Shell,2011,3,327,8,10
Asia,Jordan,JOR,Coral,2011,1,27,36,31
Americas,St. Lucia,LCA,Reptile,2011,1,7,-60.969,13.898
Africa,Ethiopia,ETH,Bird,2011,4,145,39.616,8.626
Oceania,Christmas Island,CXR,Reptile,2011,1,1,105.704,-10.444
Asia,Macau SAR China,MAC,Coral,2011,1,127,113.55,22.1666666667
Americas,Guadeloupe,GLP,Mammal,2011,6,10,-61.441,16.286
Africa,Morocco,MAR,Echinoderms,2011,1,27,-5,32
Americas,Curaçao,CUW,Bird,2011,2,105,-69,12.1666666667
Europe,Poland,POL,Crustacean,2011,1,51,20,52
Americas,Turks & Caicos Islands,TCA,Reptile,2011,1,59,-71.95,21.902
Americas,Nicaragua,NIC,Mammal,2011,13,481,-85,13
Americas,Guatemala,GTM,Other,2011,1,350,-90.25,15.5
Americas,Guatemala,GTM,Insect,2011,11,350,-90.25,15.5
Africa,Kenya,KEN,Coral,2011,1,1482,37.858,0.53
Asia,Cyprus,CYP,Mammal,2011,2,24,33,35
Africa,Zimbabwe,ZWE,Coral,2011,2,3646,29.872,-19
Asia,Macau SAR China,MAC,Bird,2011,1,127,113.55,22.1666666667
Europe,Netherlands,NLD,Amphibian,2011,11,594,5.389,52.077
Europe,Moldova,MDA,Insect,2011,1,2,29,47
Asia,Kazakhstan,KAZ,Mammal,2011,3,8,67.301,48.16
Asia,United Arab Emirates,ARE,Plant,2011,1,142,54,24
Americas,Martinique,MTQ,Crustacean,2011,1,1,-61.0833333333,14.6
Africa,Benin,BEN,Mammal,2011,28,113,2.25,9.5
Americas,Mexico,MEX,Plant,2011,2,14150,-102,23
Africa,Rwanda,RWA,Mammal,2011,3,9,30,-2
Europe,Malta,MLT,Bird,2011,3,5,14.5833333333,35.8333333333
Asia,Bahrain,BHR,Crustacean,2011,1,8,50.55,26
Asia,Bangladesh,BGD,Bird,2011,9,80,90,24
Asia,Oman,OMN,Coral,2011,1,3,57,21
Asia,Oman,OMN,Plant,2011,1,3,57,21
Asia,Oman,OMN,Shell,2011,1,3,57,21
Europe,Serbia,SRB,Mammal,2011,1,4,20.806,44.032
Africa,Kenya,KEN,Amphibian,2011,2,1482,37.858,0.53
